word,language,count,pos
triompher,fr,2,VERB
buffle,fr,3,NOUN
dérober,fr,3,VERB
embarras,fr,2,NOUN
profusion,fr,2,NOUN
brigand,fr,1,NOUN
déborder,fr,1,VERB
distraire,fr,1,VERB
sosie,fr,1,PROPN
éveiller,fr,2,VERB
dégoût,fr,1,NOUN
paresse,fr,3,NOUN
florissant,fr,1,ADJ
scythes,fr,1,PROPN
dou,fr,1,NOUN
traîner,fr,4,VERB
étouffer,fr,1,VERB
désirer,fr,5,VERB
affreux,fr,4,ADJ
tis,fr,1,NOUN
convaincant,fr,1,ADJ
nai,fr,1,NOUN
junon,fr,2,PROPN
absurdité,fr,1,NOUN
coquette,fr,1,NOUN
infidélité,fr,1,NOUN
cérémonial,fr,6,NOUN
septime,fr,1,PROPN
féliciter,fr,3,VERB
piquer,fr,2,VERB
habiller,fr,16,VERB
cloison,fr,1,NOUN
repentir,fr,3,VERB
fardeau,fr,1,NOUN
hanns,fr,1,PROPN
mériter,fr,16,VERB
dispenser,fr,3,VERB
influer,fr,1,VERB
achaïe,fr,1,PROPN
andros,fr,1,PROPN
mere,fr,12,NOUN
abydos,fr,2,PROPN
relâcher,fr,1,VERB
contempler,fr,4,VERB
orner,fr,15,VERB
vertueux,fr,2,ADJ
carrosse,fr,11,NOUN
payen,fr,1,ADJ
arion,fr,1,PROPN
recommander,fr,1,VERB
démonter,fr,1,VERB
perruque,fr,3,NOUN
sitôt,fr,4,ADV
différer,fr,2,VERB
estrade,fr,1,NOUN
songer,fr,7,VERB
injure,fr,4,NOUN
soupir,fr,1,NOUN
escorter,fr,1,VERB
faisan,fr,1,NOUN
pendre,fr,13,VERB
chios,fr,2,PROPN
ému,fr,1,ADJ
sua,fr,2,INTJ
promettre,fr,8,VERB
prin,fr,1,PROPN
fix,fr,1,ADV
aman,fr,6,NOUN
palladio,fr,1,PROPN
souper,fr,5,VERB
sceller,fr,1,VERB
périr,fr,9,VERB
irrégularité,fr,2,NOUN
dryden,fr,1,PROPN
ombrage,fr,3,NOUN
littéral,fr,2,ADJ
léandre,fr,2,PROPN
bul,fr,1,X
superflu,fr,1,NOUN
tolérer,fr,1,VERB
cupidon,fr,2,PROPN
majestueux,fr,7,ADJ
apothicaire,fr,2,NOUN
beautés,fr,1,PROPN
cheveu,fr,22,NOUN
empoisonner,fr,1,VERB
albâtre,fr,1,NOUN
chaloupe,fr,2,NOUN
torrens,fr,1,NOUN
étaler,fr,3,VERB
commodité,fr,5,NOUN
tarder,fr,4,VERB
libertin,fr,1,NOUN
andromaque,fr,1,PROPN
mascarade,fr,1,NOUN
élégie,fr,1,NOUN
ennuyeux,fr,6,ADJ
dédommagement,fr,1,NOUN
lichtenstein,fr,1,PROPN
subtilité,fr,1,NOUN
fumier,fr,1,NOUN
moscovite,fr,1,NOUN
choquer,fr,6,VERB
chandelle,fr,3,NOUN
capitan,fr,2,PROPN
obéissant,fr,1,ADJ
coûter,fr,10,VERB
poinçon,fr,1,NOUN
décharger,fr,2,VERB
traîneau,fr,4,NOUN
jurer,fr,4,VERB
vaise,fr,1,NOUN
détailler,fr,1,VERB
scrupuleusement,fr,2,ADV
honteux,fr,1,ADJ
subordination,fr,1,NOUN
plaisant,fr,3,ADJ
verge,fr,2,NOUN
contenance,fr,3,NOUN
accoucher,fr,1,VERB
serrer,fr,2,VERB
milady,fr,17,PROPN
faiseur,fr,1,NOUN
passau,fr,1,PROPN
divertir,fr,1,VERB
effrayant,fr,2,ADJ
etna,fr,1,PROPN
maitresse,fr,12,NOUN
coquillage,fr,1,NOUN
osier,fr,1,NOUN
prompt,fr,1,ADJ
ingénieux,fr,1,ADJ
mufti,fr,2,PROPN
chandelier,fr,3,NOUN
aug,fr,2,NOUN
omnia,fr,1,X
pareillement,fr,2,ADV
ç,fr,3,PRON
effrayer,fr,6,VERB
raccourcir,fr,1,VERB
supposition,fr,1,NOUN
oranger,fr,3,NOUN
diffamatoire,fr,1,ADJ
maligne,fr,1,ADJ
précéder,fr,5,VERB
parure,fr,2,NOUN
fanatisme,fr,1,NOUN
amans,fr,2,PROPN
juli,fr,1,X
endormir,fr,2,VERB
ruiner,fr,4,VERB
préjugé,fr,1,NOUN
provision,fr,1,NOUN
soupçonner,fr,1,VERB
andrinople,fr,10,PROPN
nacre,fr,4,NOUN
inégal,fr,1,ADJ
affront,fr,3,NOUN
volt,fr,1,PROPN
scrupule,fr,6,NOUN
stérilité,fr,1,NOUN
janissaires,fr,1,PROPN
égaler,fr,1,VERB
marmara,fr,1,PROPN
éclatant,fr,3,ADJ
vil,fr,1,NOUN
lumiere,fr,5,NOUN
haber,fr,1,X
parceque,fr,2,ADV
tempus,fr,1,PROPN
medio,fr,1,X
larme,fr,7,NOUN
promptement,fr,4,ADV
dama,fr,3,NOUN
casserole,fr,1,NOUN
peres,fr,1,PROPN
eunuque,fr,4,NOUN
lieue,fr,6,NOUN
embellir,fr,4,VERB
gais,fr,1,ADJ
huître,fr,1,NOUN
candie,fr,2,PROPN
exagération,fr,1,NOUN
modele,fr,1,NOUN
murmure,fr,3,NOUN
fruitier,fr,3,ADJ
lesbos,fr,1,PROPN
hac,fr,2,INTJ
tur,fr,2,NOUN
galon,fr,1,NOUN
enrôler,fr,1,VERB
servius,fr,1,PROPN
vanter,fr,4,VERB
délicieux,fr,2,ADJ
turban,fr,3,NOUN
baigner,fr,1,VERB
expressif,fr,1,ADJ
nn,fr,1,PRON
ustensile,fr,1,NOUN
scrupuleux,fr,3,ADJ
soucoupe,fr,2,NOUN
digression,fr,3,NOUN
ster,fr,1,X
nomen,fr,3,NOUN
sinan,fr,2,PROPN
craquer,fr,1,VERB
remarier,fr,3,VERB
germanicus,fr,1,PROPN
brodé,fr,1,NOUN
qua,fr,4,ADV
priam,fr,1,PROPN
infâme,fr,1,ADJ
révolter,fr,1,VERB
evêque,fr,3,NOUN
grillage,fr,2,NOUN
omission,fr,1,NOUN
guirlande,fr,3,NOUN
martre,fr,7,NOUN
netteté,fr,1,NOUN
casus,fr,1,NOUN
partial,fr,1,ADJ
apud,fr,1,X
geler,fr,4,VERB
épanouir,fr,1,VERB
sé,fr,1,NOUN
consoler,fr,3,VERB
enfilade,fr,2,NOUN
quam,fr,9,INTJ
infecter,fr,3,VERB
esse,fr,4,INTJ
boucler,fr,2,VERB
corset,fr,3,NOUN
méchanceté,fr,4,NOUN
metellus,fr,1,PROPN
tremblant,fr,1,ADJ
surpasser,fr,1,VERB
sculpter,fr,1,VERB
crêpe,fr,2,NOUN
serviette,fr,2,NOUN
meo,fr,1,INTJ
chalumeau,fr,1,NOUN
acclamation,fr,1,NOUN
summa,fr,1,NOUN
ardemment,fr,1,ADV
arroser,fr,1,VERB
œillet,fr,3,NOUN
sédition,fr,1,NOUN
ragoût,fr,1,NOUN
peupler,fr,7,VERB
pus,fr,6,VERB
miraculeux,fr,1,ADJ
grief,fr,1,NOUN
intérieurement,fr,1,ADV
moni,fr,1,ADJ
humilier,fr,1,VERB
empressement,fr,3,NOUN
rafraîchir,fr,3,VERB
zélé,fr,1,ADJ
durazzo,fr,1,PROPN
volatile,fr,1,NOUN
duce,fr,1,NOUN
accommoder,fr,2,VERB
consentir,fr,1,VERB
écrouler,fr,1,VERB
tum,fr,1,INTJ
avarice,fr,1,NOUN
moudre,fr,1,VERB
pressant,fr,2,ADJ
avantageusement,fr,2,ADV
devancer,fr,1,VERB
écrevisse,fr,1,NOUN
partialité,fr,4,NOUN
décapiter,fr,1,VERB
prodigieux,fr,18,ADJ
cadi,fr,3,PROPN
trembler,fr,3,VERB
gaieté,fr,1,NOUN
exquis,fr,1,ADJ
inculte,fr,1,ADJ
impatient,fr,2,ADJ
exciter,fr,2,VERB
tabouret,fr,1,NOUN
opere,fr,1,X
quiétude,fr,1,ADJ
blancheur,fr,2,NOUN
enchantement,fr,3,NOUN
tourterelle,fr,2,NOUN
spacieux,fr,2,ADJ
airain,fr,2,NOUN
rhume,fr,3,NOUN
sulfureux,fr,1,ADJ
vétusté,fr,1,NOUN
lasser,fr,2,VERB
tresse,fr,3,NOUN
prescrire,fr,1,VERB
quod,fr,6,INTJ
flatteur,fr,1,ADJ
confidente,fr,1,NOUN
enflammer,fr,1,VERB
déchirer,fr,1,VERB
raab,fr,2,PROPN
quando,fr,1,INTJ
agréablement,fr,6,ADV
gaie,fr,2,ADJ
fatiguer,fr,4,VERB
adoucir,fr,2,VERB
consister,fr,10,VERB
girofle,fr,2,PROPN
ergo,fr,1,NOUN
prévenant,fr,1,ADJ
frotter,fr,1,VERB
tumulte,fr,1,NOUN
rebut,fr,1,NOUN
dorure,fr,3,NOUN
imprudence,fr,3,NOUN
riant,fr,2,ADJ
figue,fr,1,NOUN
nunc,fr,2,INTJ
ravager,fr,3,VERB
ongle,fr,2,NOUN
laide,fr,1,ADJ
brocard,fr,5,NOUN
pitoyable,fr,1,ADJ
lazuli,fr,1,NOUN
rab,fr,1,PROPN
efforcer,fr,1,VERB
cimier,fr,1,NOUN
magnificence,fr,22,NOUN
ravir,fr,1,VERB
éclaircissement,fr,1,NOUN
priscus,fr,1,PROPN
magnifiquement,fr,8,ADV
infirmité,fr,1,NOUN
caresse,fr,1,NOUN
sieurs,fr,1,ADV
choeur,fr,1,NOUN
bre,fr,1,X
atteler,fr,1,VERB
inclination,fr,4,NOUN
rabutin,fr,1,PROPN
nuptial,fr,1,ADJ
dépouiller,fr,1,VERB
distinctement,fr,1,ADV
nicopolis,fr,1,PROPN
esper,fr,9,VERB
rôti,fr,1,NOUN
grosseur,fr,7,NOUN
senator,fr,2,X
siecle,fr,4,NOUN
réjouir,fr,2,VERB
incrédulité,fr,1,NOUN
ménélas,fr,2,PROPN
traiteur,fr,1,NOUN
rie,fr,1,NOUN
consternation,fr,1,NOUN
adroit,fr,1,ADJ
déguiser,fr,2,VERB
occasionner,fr,2,VERB
gouvernant,fr,1,NOUN
vix,fr,1,X
allumette,fr,1,NOUN
amasser,fr,1,VERB
coquet,fr,2,ADJ
galan,fr,1,ADJ
révérence,fr,1,NOUN
quidam,fr,1,NOUN
sapho,fr,2,PROPN
reinette,fr,1,NOUN
tullius,fr,1,PROPN
ipsum,fr,1,INTJ
vitrage,fr,2,NOUN
scylla,fr,1,PROPN
réitérer,fr,1,VERB
fracas,fr,1,NOUN
fâché,fr,1,VERB
sofie,fr,1,NOUN
abréger,fr,3,NOUN
essuyer,fr,18,VERB
cierge,fr,2,NOUN
extraordinairement,fr,2,ADV
pleuvoir,fr,2,VERB
réverbération,fr,1,NOUN
savoye,fr,1,PROPN
cocu,fr,1,NOUN
impraticable,fr,3,ADJ
diamétralement,fr,1,ADV
dépeindre,fr,2,VERB
agiter,fr,1,VERB
sunt,fr,1,INTJ
marinier,fr,1,NOUN
ravisseur,fr,1,NOUN
laideur,fr,1,NOUN
dévot,fr,1,ADJ
fiance,fr,1,NOUN
avidité,fr,1,NOUN
inoculation,fr,3,NOUN
idiome,fr,2,NOUN
veronese,fr,1,PROPN
tempore,fr,1,NOUN
frisé,fr,2,ADJ
stupidité,fr,2,NOUN
drave,fr,1,PROPN
soeur,fr,12,PROPN
dévote,fr,2,NOUN
impureté,fr,1,NOUN
poignarder,fr,1,VERB
reconduire,fr,1,VERB
fausseté,fr,2,NOUN
gaze,fr,4,NOUN
nobis,fr,1,INTJ
assortiment,fr,1,NOUN
lugubre,fr,2,ADJ
riviere,fr,11,NOUN
découler,fr,1,VERB
précepte,fr,1,NOUN
sélim,fr,2,PROPN
tris,fr,1,NOUN
petitesse,fr,1,NOUN
sultane,fr,17,PROPN
magno,fr,1,NOUN
moscovie,fr,1,PROPN
vouer,fr,1,VERB
quarré,fr,4,NOUN
saleté,fr,2,NOUN
opiniâtre,fr,1,ADJ
hiéroglyphe,fr,1,NOUN
jusques,fr,5,ADV
sagacité,fr,1,NOUN
gul,fr,2,PROPN
magazin,fr,1,NOUN
faucheur,fr,1,NOUN
rafraîchissement,fr,1,NOUN
tartares,fr,2,PROPN
ennuyer,fr,11,VERB
sourcil,fr,3,NOUN
fard,fr,2,NOUN
mander,fr,2,VERB
tem,fr,70,NOUN
suede,fr,1,PROPN
insolent,fr,1,ADJ
rebus,fr,2,NOUN
bellum,fr,1,NOUN
honorablement,fr,1,ADV
plaquer,fr,2,VERB
ecriture,fr,2,NOUN
vérole,fr,5,NOUN
endurer,fr,3,VERB
denrée,fr,2,NOUN
convive,fr,1,NOUN
griller,fr,1,VERB
regno,fr,1,X
harlequin,fr,1,PROPN
balbi,fr,2,PROPN
nostri,fr,1,X
brame,fr,1,NOUN
regni,fr,1,NOUN
plumet,fr,1,NOUN
imprudent,fr,1,ADJ
bourrelet,fr,1,NOUN
déplaire,fr,3,VERB
odi,fr,1,X
implorer,fr,1,VERB
mulâtre,fr,1,NOUN
compliment,fr,7,NOUN
pera,fr,6,PROPN
précipice,fr,3,NOUN
blâmer,fr,4,VERB
caput,fr,1,PROPN
insolence,fr,1,NOUN
lar,fr,2,NOUN
imperio,fr,1,X
militum,fr,1,NOUN
éclipser,fr,1,VERB
béatitude,fr,1,NOUN
mépriser,fr,3,VERB
regnum,fr,2,PROPN
ipsa,fr,1,X
oisiveté,fr,1,NOUN
ubi,fr,2,X
hâter,fr,3,VERB
espere,fr,1,PROPN
envelopper,fr,7,VERB
frere,fr,7,NOUN
continuel,fr,6,ADJ
savamment,fr,1,ADV
troyennes,fr,1,PROPN
laconique,fr,1,ADJ
indigence,fr,1,NOUN
civilité,fr,1,NOUN
superficiellement,fr,1,ADV
applaudir,fr,3,VERB
fouler,fr,2,VERB
méritoire,fr,1,ADJ
dédommager,fr,4,VERB
glorifier,fr,2,VERB
broder,fr,21,VERB
iki,fr,1,X
hideux,fr,1,ADJ
respectueusement,fr,1,ADV
décence,fr,1,NOUN
démentir,fr,1,VERB
derniere,fr,15,ADJ
libelle,fr,1,NOUN
prodiguer,fr,2,VERB
galata,fr,2,PROPN
nicher,fr,1,VERB
possum,fr,1,NOUN
gaité,fr,1,NOUN
indulgent,fr,1,ADJ
bacha,fr,1,PROPN
garnir,fr,15,VERB
pantoufle,fr,2,NOUN
guer,fr,1,ADJ
enim,fr,1,INTJ
curia,fr,1,X
ecuyer,fr,1,NOUN
illa,fr,1,INTJ
superstitieux,fr,1,ADJ
hardiesse,fr,6,NOUN
asservir,fr,1,VERB
jonquille,fr,3,NOUN
irriter,fr,1,VERB
effendi,fr,9,PROPN
égarer,fr,3,VERB
parée,fr,1,NOUN
étoit,fr,9,NOUN
tempérer,fr,2,VERB
charmer,fr,7,VERB
caser,fr,1,VERB
hellespont,fr,1,PROPN
divertissant,fr,2,ADJ
sacrer,fr,1,VERB
toise,fr,1,NOUN
bajazet,fr,1,PROPN
milord,fr,18,PROPN
vizirs,fr,1,PROPN
difforme,fr,1,ADJ
flatter,fr,6,VERB
bizarrerie,fr,1,NOUN
mède,fr,1,NOUN
joujou,fr,1,NOUN
tâcher,fr,5,VERB
ance,fr,1,NOUN
fomenter,fr,1,VERB
gregoire,fr,1,PROPN
bourbier,fr,1,NOUN
noster,fr,1,X
ecrivain,fr,1,NOUN
assied,fr,1,VERB
vulgairement,fr,1,ADV
incessamment,fr,1,ADV
eternel,fr,1,PROPN
interêt,fr,1,NOUN
populace,fr,1,NOUN
fâcher,fr,12,VERB
insipide,fr,3,ADJ
jais,fr,1,NOUN
maniere,fr,45,NOUN
grimace,fr,1,NOUN
impiété,fr,1,NOUN
extravagance,fr,1,NOUN
erat,fr,2,INTJ
raille,fr,1,NOUN
désagrément,fr,2,NOUN
ordinis,fr,2,X
ravissement,fr,1,NOUN
mousseline,fr,1,NOUN
inconstant,fr,2,ADJ
bellis,fr,1,NOUN
galanterie,fr,5,NOUN
rascie,fr,1,PROPN
loix,fr,8,NOUN
discipliné,fr,1,ADJ
redouter,fr,1,VERB
nihil,fr,1,INTJ
postillon,fr,1,NOUN
ensevelir,fr,1,VERB
sane,fr,1,NOUN
annis,fr,1,INTJ
caresser,fr,1,VERB
conteuse,fr,1,NOUN
lâchement,fr,1,ADV
gra,fr,1,X
ejus,fr,4,X
severe,fr,1,PROPN
prolixe,fr,2,ADJ
congreve,fr,1,PROPN
proportionné,fr,2,ADJ
touffu,fr,2,ADJ
quibus,fr,1,X
cous,fr,1,NOUN
indiscrétion,fr,1,NOUN
pacem,fr,1,NOUN
idylles,fr,1,PROPN
hécube,fr,1,PROPN
déshabiller,fr,1,VERB
dompter,fr,1,VERB
piter,fr,1,X
maritza,fr,1,PROPN
tali,fr,1,NOUN
catacombe,fr,1,NOUN
bize,fr,1,X
redingote,fr,1,NOUN
bienfaisant,fr,1,ADJ
batelier,fr,1,NOUN
calamité,fr,1,NOUN
fatigant,fr,1,ADJ
renfermer,fr,2,VERB
passionner,fr,1,VERB
transsubstantiation,fr,1,NOUN
illuminer,fr,2,VERB
méprendre,fr,1,VERB
regna,fr,1,X
débiter,fr,2,VERB
ceinturon,fr,1,NOUN
caleçon,fr,4,NOUN
expédient,fr,1,NOUN
dépêcher,fr,1,VERB
professer,fr,3,VERB
confiner,fr,1,VERB
eam,fr,1,INTJ
parfumer,fr,3,VERB
éblouissant,fr,1,ADJ
mortification,fr,3,NOUN
anglois,fr,24,PROPN
enfouir,fr,1,VERB
oratio,fr,1,NOUN
melita,fr,1,PROPN
boiserie,fr,1,NOUN
rappeller,fr,4,VERB
théocrite,fr,2,PROPN
pul,fr,1,PROPN
brocart,fr,1,NOUN
omphale,fr,1,PROPN
crotte,fr,2,NOUN
mente,fr,1,NOUN
yvoire,fr,2,NOUN
répudier,fr,1,VERB
divi,fr,2,PROPN
nimis,fr,1,INTJ
regle,fr,1,NOUN
falsifier,fr,1,VERB
italicus,fr,1,X
regne,fr,2,NOUN
encourir,fr,1,VERB
montesinos,fr,1,PROPN
encensoir,fr,1,NOUN
paresseuse,fr,1,NOUN
lapi,fr,1,NOUN
offensant,fr,1,ADJ
paver,fr,4,VERB
déisme,fr,1,NOUN
tarquini,fr,1,PROPN
adorateur,fr,1,NOUN
marcio,fr,1,PROPN
jeûner,fr,1,VERB
imaginable,fr,1,ADJ
arriere,fr,2,NOUN
domi,fr,1,NOUN
étourdissement,fr,1,NOUN
vestra,fr,1,X
courber,fr,1,VERB
stance,fr,4,NOUN
rallumer,fr,1,VERB
accabler,fr,1,VERB
camisole,fr,2,NOUN
ducat,fr,3,NOUN
quis,fr,1,INTJ
oppresseur,fr,1,NOUN
pernicieux,fr,1,ADJ
euclides,fr,1,PROPN
verum,fr,1,NOUN
gemelli,fr,1,PROPN
impertinence,fr,1,NOUN
pelisse,fr,1,NOUN
environné,fr,1,ADJ
crédule,fr,2,ADJ
sorbet,fr,5,NOUN
insensiblement,fr,1,ADV
nissa,fr,1,PROPN
civitate,fr,1,NOUN
voiler,fr,2,NOUN
byrsa,fr,1,PROPN
meum,fr,1,INTJ
objecter,fr,1,VERB
mollesse,fr,1,NOUN
maltraiter,fr,1,VERB
alcée,fr,1,PROPN
inintelligible,fr,1,ADJ
patri,fr,1,NOUN
flegme,fr,1,NOUN
échauffer,fr,3,VERB
datte,fr,1,NOUN
incruster,fr,3,VERB
moeurs,fr,1,NOUN
troye,fr,2,PROPN
charybde,fr,1,PROPN
ture,fr,1,NOUN
gratis,fr,1,NOUN
réjouissance,fr,1,NOUN
harnois,fr,2,NOUN
serpens,fr,1,NOUN
subordonner,fr,1,VERB
veritable,fr,1,ADJ
magis,fr,1,NOUN
accoutumé,fr,1,ADJ
mihi,fr,1,INTJ
mune,fr,1,NOUN
louage,fr,2,NOUN
tournoyer,fr,1,VERB
dégoûter,fr,1,VERB
natus,fr,2,X
lintz,fr,2,PROPN
indécent,fr,1,ADJ
langueur,fr,2,NOUN
verd,fr,9,NOUN
dorer,fr,6,VERB
schelin,fr,1,NOUN
embarrasser,fr,2,VERB
déiste,fr,1,NOUN
uzel,fr,1,PROPN
françoises,fr,3,PROPN
polin,fr,1,PROPN
interpreter,fr,1,VERB
graces,fr,1,PROPN
regler,fr,2,VERB
quæ,fr,1,INTJ
passable,fr,4,ADJ
commodément,fr,1,ADV
faulx,fr,1,NOUN
appeller,fr,16,VERB
marito,fr,1,NOUN
incommode,fr,1,ADJ
rufo,fr,1,PROPN
liberi,fr,1,X
circonstancié,fr,1,ADJ
dénoter,fr,1,VERB
bassesse,fr,1,NOUN
blon,fr,1,NOUN
destiner,fr,17,VERB
flatterie,fr,1,NOUN
pécher,fr,2,VERB
consider,fr,3,VERB
etruria,fr,1,PROPN
conac,fr,1,PROPN
ché,fr,1,NOUN
escroquer,fr,1,VERB
barbouillé,fr,1,ADJ
sabrer,fr,1,VERB
cien,fr,1,ADJ
contredanse,fr,2,NOUN
dormer,fr,1,VERB
guetter,fr,1,VERB
enchanter,fr,5,VERB
importuner,fr,1,VERB
estropié,fr,1,NOUN
moissonneur,fr,1,NOUN
postiche,fr,1,NOUN
cujus,fr,1,NOUN
ble,fr,2,NOUN
scamandre,fr,3,PROPN
maudire,fr,1,VERB
stamboul,fr,1,PROPN
attirail,fr,1,NOUN
boutel,fr,1,NOUN
espece,fr,13,NOUN
régle,fr,2,NOUN
péra,fr,1,PROPN
papiste,fr,1,ADJ
derriere,fr,12,NOUN
trib,fr,3,X
roder,fr,1,VERB
caftan,fr,3,NOUN
milesiens,fr,1,PROPN
dédaigneux,fr,3,ADJ
frémir,fr,1,VERB
laire,fr,1,VERB
omnis,fr,1,INTJ
éblouir,fr,3,VERB
decem,fr,1,NOUN
lesli,fr,1,PROPN
éterniser,fr,1,VERB
cabrer,fr,1,VERB
lisier,fr,1,VERB
prude,fr,4,NOUN
jetter,fr,3,VERB
philippopolis,fr,5,PROPN
matiere,fr,6,NOUN
troisieme,fr,2,NOUN
dessécher,fr,1,VERB
astreindre,fr,2,VERB
bateleur,fr,1,PROPN
agat,fr,1,X
entasser,fr,2,VERB
défigurer,fr,3,VERB
soupire,fr,2,VERB
interprete,fr,8,NOUN
ceder,fr,1,VERB
quereller,fr,1,VERB
curiam,fr,1,NOUN
rhodope,fr,1,PROPN
indécence,fr,1,NOUN
difformité,fr,2,NOUN
fixement,fr,1,NOUN
industrieux,fr,2,ADJ
tunc,fr,1,X
meis,fr,1,INTJ
conjecturer,fr,1,VERB
négligemment,fr,1,NOUN
murmurer,fr,1,VERB
epouse,fr,2,PROPN
mylord,fr,4,PROPN
norum,fr,1,X
gâter,fr,2,VERB
indolence,fr,1,NOUN
canelle,fr,1,PROPN
frontiere,fr,2,ADJ
salamis,fr,1,PROPN
bierre,fr,1,NOUN
pek,fr,1,PROPN
dégoûtant,fr,2,ADJ
voluptueux,fr,1,ADJ
hif,fr,1,NOUN
montem,fr,1,INTJ
ingi,fr,2,PROPN
ingens,fr,1,X
solidum,fr,1,X
bassas,fr,3,PROPN
enfler,fr,1,VERB
knolles,fr,1,PROPN
particulierement,fr,2,ADV
tion,fr,3,NOUN
desir,fr,5,NOUN
assortir,fr,2,VERB
illi,fr,1,INTJ
poëte,fr,6,NOUN
auctore,fr,1,NOUN
honores,fr,1,NOUN
electeur,fr,4,NOUN
epître,fr,1,NOUN
civitatis,fr,1,X
siége,fr,9,NOUN
hodie,fr,1,NOUN
accourir,fr,1,VERB
prodigieusement,fr,1,ADV
déshonorer,fr,1,VERB
léthé,fr,1,PROPN
casuel,fr,1,NOUN
quoque,fr,1,INTJ
réchapper,fr,1,VERB
hanc,fr,2,NOUN
yok,fr,3,X
captiver,fr,2,VERB
nien,fr,1,ADJ
impudence,fr,3,NOUN
regar,fr,1,VERB
apprêter,fr,2,VERB
civili,fr,1,NOUN
provin,fr,1,NOUN
régaler,fr,2,VERB
ravelin,fr,2,NOUN
poëme,fr,1,PROPN
somptuosité,fr,1,NOUN
fidem,fr,1,INTJ
difficilis,fr,1,X
étre,fr,1,NOUN
illo,fr,1,INTJ
complimenter,fr,2,VERB
railleur,fr,1,NOUN
convoiter,fr,1,VERB
démangeaison,fr,1,NOUN
scio,fr,2,PROPN
entierement,fr,10,ADV
rebutant,fr,1,ADJ
tresser,fr,1,VERB
chok,fr,1,X
anthropophage,fr,1,NOUN
cæsar,fr,2,PROPN
janissaire,fr,21,NOUN
sommeiller,fr,1,VERB
esope,fr,1,PROPN
récréer,fr,1,VERB
judicature,fr,1,PROPN
felouque,fr,1,NOUN
briel,fr,1,PROPN
écorcher,fr,1,VERB
generosa,fr,1,X
talen,fr,2,NOUN
circassien,fr,1,NOUN
rejaillir,fr,1,VERB
nud,fr,6,ADJ
hominum,fr,1,X
senatore,fr,1,NOUN
importune,fr,1,ADJ
umut,fr,1,X
calcédoine,fr,3,PROPN
centum,fr,2,PROPN
bude,fr,5,PROPN
savan,fr,1,NOUN
majore,fr,2,NOUN
bekir,fr,1,PROPN
umur,fr,1,X
égratignure,fr,1,NOUN
casu,fr,1,NOUN
filio,fr,1,X
obstiner,fr,1,VERB
auxilium,fr,1,X
propter,fr,1,INTJ
propontide,fr,1,PROPN
empresser,fr,3,VERB
regner,fr,8,VERB
beber,fr,1,PROPN
flamini,fr,1,X
opprimer,fr,1,VERB
naif,fr,1,NOUN
cuillerée,fr,1,NOUN
altheim,fr,1,PROPN
accroire,fr,2,VERB
cier,fr,1,NOUN
déraciner,fr,1,VERB
eurotas,fr,2,PROPN
sincere,fr,1,ADJ
tarquinius,fr,1,PROPN
reux,fr,1,ADJ
bitan,fr,1,NOUN
scuderi,fr,1,PROPN
narbonensis,fr,2,PROPN
vobis,fr,5,INTJ
seur,fr,1,NOUN
ruineux,fr,1,ADJ
whiston,fr,2,PROPN
tapisser,fr,1,VERB
demarche,fr,1,NOUN
sultanes,fr,1,PROPN
eski,fr,1,PROPN
sopha,fr,9,NOUN
accoutumer,fr,6,VERB
affabilité,fr,1,NOUN
connoisseur,fr,2,NOUN
isca,fr,1,PROPN
quondam,fr,3,X
trembleur,fr,1,NOUN
émailler,fr,1,VERB
virorum,fr,1,X
kahia,fr,3,PROPN
célébre,fr,3,ADJ
mélibée,fr,1,PROPN
poële,fr,7,NOUN
œnone,fr,1,PROPN
lucrece,fr,4,PROPN
egée,fr,1,PROPN
ipsius,fr,1,X
enthousiasmer,fr,1,VERB
baviere,fr,1,PROPN
feni,fr,1,INTJ
vivan,fr,2,ADJ
nante,fr,1,NOUN
solum,fr,1,NOUN
infailliblement,fr,1,ADV
reges,fr,1,PROPN
sestos,fr,2,PROPN
davenant,fr,2,PROPN
orien,fr,2,PROPN
préparatif,fr,2,NOUN
apelles,fr,1,PROPN
differ,fr,4,VERB
traitable,fr,1,ADJ
consomption,fr,1,NOUN
enchérir,fr,4,VERB
parsemer,fr,2,VERB
sçavoir,fr,2,VERB
plebis,fr,1,INTJ
potius,fr,1,NOUN
collége,fr,1,NOUN
siécle,fr,1,NOUN
satch,fr,1,PROPN
patre,fr,1,NOUN
carlowitz,fr,1,PROPN
effe,fr,1,NOUN
caffé,fr,12,NOUN
achmet,fr,4,PROPN
malea,fr,1,PROPN
flétrir,fr,2,VERB
vicinus,fr,1,INTJ
romulo,fr,1,PROPN
multis,fr,1,NOUN
entêter,fr,1,VERB
pétrir,fr,1,VERB
recit,fr,1,NOUN
fluctus,fr,1,X
voûter,fr,1,VERB
infidel,fr,1,ADJ
dant,fr,1,ADP
frigida,fr,1,X
affliger,fr,4,VERB
ques,fr,1,CCONJ
payenne,fr,1,PROPN
jalou,fr,2,ADJ
mahométane,fr,1,PROPN
poëtes,fr,1,PROPN
majorum,fr,1,NOUN
plai,fr,1,NOUN
historiette,fr,1,NOUN
plebe,fr,1,INTJ
daigner,fr,2,VERB
colere,fr,1,NOUN
prophete,fr,4,PROPN
divus,fr,1,NOUN
délasser,fr,2,VERB
multa,fr,1,NOUN
sensus,fr,1,X
connoissance,fr,15,NOUN
partem,fr,1,NOUN
tamen,fr,1,NOUN
